,weight,tf_1,tf_10,tf_100,tf_11,tf_12,tf_15,tf_18,tf_2,tf_20,tf_25,tf_3,tf_30,tf_4,tf_40,tf_5,tf_50,tf_6,tf_60,tf_7,tf_70,tf_8,tf_80,tf_ability,tf_able,tf_according,tf_across,tf_active,tf_activity,tf_actually,tf_adapted,tf_addition,tf_adult,tf_adults,tf_affected,tf_africa,tf_african,tf_age,tf_aggressive,tf_ago,tf_agriculture,tf_air,tf_allow,tf_allows,tf_almost,tf_alone,tf_along,tf_also,tf_although,tf_always,tf_america,tf_american,tf_among,tf_amongst,tf_amount,tf_amur,tf_anatomy,tf_ancient,tf_animal,tf_animals,tf_another,tf_antarctic,tf_anything,tf_anywhere,tf_appear,tf_appearance,tf_approximately,tf_aquatic,tf_arctic,tf_area,tf_areas,tf_armadillo,tf_around,tf_asia,tf_asian,tf_asiatic,tf_attack,tf_attacks,tf_attract,tf_aurochs,tf_australia,tf_available,tf_average,tf_avoid,tf_away,tf_aye,tf_babies,tf_baby,tf_back,tf_badger,tf_badgers,tf_based,tf_bat,tf_bats,tf_beak,tf_bear,tf_bearded,tf_bears,tf_become,tf_becoming,tf_begin,tf_begins,tf_behavior,tf_behaviour,tf_behind,tf_believe,tf_believed,tf_belong,tf_bengal,tf_berries,tf_best,tf_better,tf_big,tf_bigger,tf_biggest,tf_binturong,tf_bird,tf_birds,tf_birth,tf_bison,tf_bite,tf_black,tf_blind,tf_blue,tf_bodies,tf_body,tf_booby,tf_born,tf_bornean,tf_borneo,tf_bottlenose,tf_bottom,tf_branches,tf_bred,tf_breed,tf_breeding,tf_breeds,tf_bright,tf_brown,tf_buffalo,tf_build,tf_bull,tf_burrow,tf_burrows,tf_bush,tf_calf,tf_call,tf_called,tf_calls,tf_calves,tf_camel,tf_camels,tf_can,tf_canada,tf_capable,tf_captivity,tf_capture,tf_caracal,tf_care,tf_carnivores,tf_carnivorous,tf_carry,tf_cat,tf_catch,tf_cats,tf_cattle,tf_caught,tf_cause,tf_caused,tf_central,tf_century,tf_certain,tf_change,tf_characteristics,tf_chicks,tf_china,tf_civet,tf_classification,tf_classified,tf_clawed,tf_claws,tf_climate,tf_climates,tf_close,tf_closely,tf_cm,tf_coast,tf_coastal,tf_coat,tf_cold,tf_colonies,tf_colony,tf_color,tf_colour,tf_coloured,tf_come,tf_comes,tf_common,tf_commonly,tf_communicate,tf_completely,tf_comprised,tf_concern,tf_conditions,tf_conservation,tf_considered,tf_consists,tf_consume,tf_contain,tf_continent,tf_continue,tf_countries,tf_couple,tf_cover,tf_covered,tf_cow,tf_cows,tf_crab,tf_crabs,tf_creatures,tf_critically,tf_crocodile,tf_crocodiles,tf_cross,tf_crustaceans,tf_cubs,tf_currently,tf_cycles,tf_danger,tf_dangerous,tf_dark,tf_day,tf_days,tf_deal,tf_decline,tf_declines,tf_declining,tf_decreasing,tf_deep,tf_deer,tf_defend,tf_deforestation,tf_den,tf_dense,tf_depending,tf_desert,tf_deserts,tf_despite,tf_develop,tf_diet,tf_differences,tf_different,tf_difficult,tf_dig,tf_disease,tf_distances,tf_distinctive,tf_distribution,tf_dive,tf_dog,tf_dogs,tf_dolphin,tf_dolphins,tf_domestic,tf_domesticated,tf_dominant,tf_don’t,tf_donkeys,tf_dragon,tf_dragons,tf_dry,tf_due,tf_dusky,tf_dwarf,tf_dwelling,tf_eagle,tf_eagles,tf_early,tf_ears,tf_earth,tf_easily,tf_east,tf_eastern,tf_easy,tf_eat,tf_eaten,tf_eating,tf_eats,tf_efforts,tf_egg,tf_eggs,tf_eight,tf_either,tf_elephant,tf_elephants,tf_emperor,tf_end,tf_endangered,tf_enormous,tf_enough,tf_environment,tf_environments,tf_escape,tf_especially,tf_estimated,tf_europe,tf_european,tf_even,tf_ever,tf_every,tf_evolution,tf_evolved,tf_exact,tf_example,tf_excellent,tf_exception,tf_exist,tf_extinct,tf_extinction,tf_extremely,tf_eyes,tf_face,tf_faced,tf_fact,tf_facts,tf_fairly,tf_fall,tf_family,tf_faq,tf_far,tf_farmers,tf_fast,tf_feathers,tf_feature,tf_features,tf_feed,tf_feeding,tf_feet,tf_female,tf_females,tf_fight,tf_fin,tf_find,tf_first,tf_fish,tf_fishing,tf_five,tf_floor,tf_flowers,tf_fly,tf_flying,tf_food,tf_foods,tf_foot,tf_foraging,tf_forest,tf_forests,tf_form,tf_fossa,tf_found,tf_four,tf_fox,tf_foxes,tf_frog,tf_frogs,tf_front,tf_fruit,tf_fruits,tf_full,tf_fully,tf_fur,tf_future,tf_galapagos,tf_gather,tf_generally,tf_genus,tf_gestation,tf_get,tf_giant,tf_give,tf_gives,tf_go,tf_golden,tf_good,tf_gorilla,tf_grass,tf_grasses,tf_grasslands,tf_gray,tf_grazing,tf_great,tf_greek,tf_green,tf_grey,tf_grizzly,tf_ground,tf_group,tf_groups,tf_grouse,tf_grow,tf_growing,tf_grows,tf_guinea,tf_habitat,tf_habitats,tf_hair,tf_half,tf_hard,tf_hare,tf_hares,tf_hatch,tf_head,tf_heads,tf_hearing,tf_heat,tf_heavily,tf_heavy,tf_height,tf_help,tf_helps,tf_hemisphere,tf_herbivores,tf_herbivorous,tf_herd,tf_herds,tf_hide,tf_high,tf_higher,tf_highly,tf_hind,tf_hippopotamus,tf_home,tf_honey,tf_horned,tf_horns,tf_horse,tf_horses,tf_hot,tf_hour,tf_hours,tf_however,tf_human,tf_humans,tf_hundreds,tf_hunt,tf_hunted,tf_hunters,tf_hunting,tf_hunts,tf_hyenas,tf_ibis,tf_ice,tf_important,tf_inches,tf_include,tf_includes,tf_including,tf_increasing,tf_incredible,tf_incredibly,tf_independent,tf_india,tf_indian,tf_individual,tf_individuals,tf_infant,tf_inhabit,tf_inhabiting,tf_inhabits,tf_insects,tf_inside,tf_instead,tf_intelligent,tf_interesting,tf_international,tf_introduced,tf_island,tf_islands,tf_isolated,tf_it’s,tf_iucn,tf_jackal,tf_jackals,tf_japanese,tf_javan,tf_jungle,tf_jungles,tf_just,tf_keep,tf_kept,tf_kg,tf_kill,tf_killed,tf_killer,tf_king,tf_know,tf_known,tf_komodo,tf_lack,tf_land,tf_large,tf_largely,tf_larger,tf_largest,tf_last,tf_lasts,tf_later,tf_latin,tf_lay,tf_layer,tf_lays,tf_least,tf_leave,tf_leaves,tf_led,tf_left,tf_legs,tf_length,tf_leopard,tf_leopards,tf_less,tf_levels,tf_life,tf_lifespan,tf_lifestyle,tf_light,tf_like,tf_likely,tf_limbs,tf_lion,tf_lions,tf_list,tf_listed,tf_litter,tf_little,tf_live,tf_lived,tf_lives,tf_livestock,tf_living,tf_lizard,tf_lizards,tf_llamas,tf_lobster,tf_lobsters,tf_local,tf_located,tf_long,tf_longer,tf_look,tf_looking,tf_loss,tf_lot,tf_low,tf_lowland,tf_lynx,tf_macaque,tf_macaroni,tf_macaw,tf_made,tf_main,tf_mainly,tf_majority,tf_make,tf_makes,tf_making,tf_malayan,tf_male,tf_males,tf_mammal,tf_mammals,tf_many,tf_marine,tf_markings,tf_mate,tf_mating,tf_matter,tf_mature,tf_maturity,tf_may,tf_meaning,tf_means,tf_meat,tf_medium,tf_members,tf_meters,tf_mice,tf_migrate,tf_miles,tf_milk,tf_million,tf_modern,tf_mongoose,tf_monkey,tf_monkeys,tf_month,tf_months,tf_moose,tf_mostly,tf_mother,tf_mothers,tf_mountain,tf_mountains,tf_mouse,tf_mouth,tf_mouths,tf_move,tf_moving,tf_much,tf_must,tf_name,tf_named,tf_national,tf_native,tf_natural,tf_nature,tf_near,tf_nearly,tf_neck,tf_need,tf_needs,tf_nest,tf_nesting,tf_nests,tf_new,tf_night,tf_nocturnal,tf_north,tf_northern,tf_nose,tf_now,tf_number,tf_numbers,tf_numerous,tf_nurse,tf_nuts,tf_occasionally,tf_ocean,tf_ocelot,tf_octopus,tf_offspring,tf_often,tf_oil,tf_okapi,tf_old,tf_older,tf_oldest,tf_omnivores,tf_omnivorous,tf_one,tf_ones,tf_onto,tf_open,tf_orang,tf_orange,tf_order,tf_others,tf_otter,tf_otters,tf_outside,tf_owl,tf_owls,tf_pacific,tf_pack,tf_pairs,tf_palm,tf_panda,tf_parents,tf_part,tf_particularly,tf_parts,tf_past,tf_penguin,tf_penguins,tf_people,tf_per,tf_percent,tf_period,tf_periods,tf_pet,tf_pets,tf_pig,tf_pigs,tf_pink,tf_place,tf_places,tf_plains,tf_plant,tf_plants,tf_plus,tf_poaching,tf_poison,tf_polar,tf_pollution,tf_popular,tf_population,tf_populations,tf_porpoise,tf_possible,tf_pouch,tf_pounds,tf_powerful,tf_predator,tf_predators,tf_prefer,tf_prevent,tf_prey,tf_preyed,tf_primarily,tf_primary,tf_proboscis,tf_produce,tf_protect,tf_protected,tf_protection,tf_provide,tf_puma,tf_pups,tf_put,tf_pygmy,tf_quetzal,tf_quickly,tf_quite,tf_quoll,tf_rabbits,tf_rainforests,tf_range,tf_ranges,tf_rare,tf_rarely,tf_rather,tf_rats,tf_reach,tf_really,tf_reason,tf_recent,tf_record,tf_recorded,tf_red,tf_region,tf_regions,tf_reindeer,tf_related,tf_relationship,tf_relatively,tf_rely,tf_remain,tf_remaining,tf_remains,tf_reproduce,tf_reproduction,tf_reptiles,tf_rest,tf_resting,tf_result,tf_rhino,tf_rhinoceros,tf_rhinos,tf_right,tf_risk,tf_river,tf_rivers,tf_rock,tf_rocks,tf_rocky,tf_rodents,tf_roots,tf_roughly,tf_round,tf_run,tf_running,tf_safe,tf_safety,tf_said,tf_salamander,tf_salamanders,tf_sand,tf_scientific,tf_scientists,tf_sea,tf_seal,tf_seals,tf_search,tf_season,tf_second,tf_see,tf_seeds,tf_seen,tf_sense,tf_separate,tf_set,tf_settlements,tf_seven,tf_several,tf_severely,tf_sexual,tf_shape,tf_shaped,tf_share,tf_shark,tf_sharks,tf_sharp,tf_sheep,tf_shell,tf_short,tf_siberian,tf_side,tf_similar,tf_simply,tf_since,tf_single,tf_six,tf_size,tf_sized,tf_skin,tf_sleep,tf_sleeping,tf_slightly,tf_slow,tf_small,tf_smaller,tf_smallest,tf_smell,tf_snails,tf_snakes,tf_snapping,tf_snout,tf_snow,tf_sociable,tf_social,tf_soft,tf_solitary,tf_sometimes,tf_sound,tf_sounds,tf_source,tf_south,tf_southern,tf_spadefoot,tf_species,tf_specific,tf_spectacled,tf_speed,tf_speeds,tf_spend,tf_spends,tf_spider,tf_spiders,tf_spot,tf_spots,tf_spotted,tf_spread,tf_spring,tf_squid,tf_squirrel,tf_squirrels,tf_start,tf_states,tf_status,tf_stay,tf_still,tf_stripes,tf_strong,tf_sub,tf_subspecies,tf_successfully,tf_sumatran,tf_summer,tf_sun,tf_supply,tf_surface,tf_surrounding,tf_surroundings,tf_survival,tf_survive,tf_swim,tf_swimming,tf_tadpoles,tf_tail,tf_tailed,tf_tails,tf_take,tf_takes,tf_tall,tf_tamarin,tf_tapanuli,tf_teeth,tf_tend,tf_tends,tf_term,tf_territorial,tf_territories,tf_territory,tf_that’s,tf_therefore,tf_they’re,tf_thick,tf_though,tf_thought,tf_thousands,tf_threat,tf_threatened,tf_threats,tf_three,tf_throughout,tf_tiger,tf_tigers,tf_time,tf_times,tf_tiny,tf_toad,tf_toads,tf_today,tf_toes,tf_together,tf_tongue,tf_top,tf_tortoise,tf_tortoises,tf_towards,tf_travel,tf_tree,tf_trees,tf_troop,tf_tropical,tf_true,tf_try,tf_turtle,tf_turtles,tf_tusks,tf_two,tf_type,tf_types,tf_typically,tf_uakari,tf_underground,tf_union,tf_unique,tf_united,tf_unlike,tf_upon,tf_use,tf_used,tf_uses,tf_using,tf_usually,tf_utan,tf_utans,tf_vampire,tf_variety,tf_various,tf_vary,tf_vast,tf_vegetation,tf_vulnerable,tf_walk,tf_wallabies,tf_warm,tf_warmer,tf_water,tf_waters,tf_way,tf_weaned,tf_weather,tf_weeks,tf_weigh,tf_weighs,tf_weight,tf_well,tf_western,tf_whale,tf_whales,tf_whilst,tf_white,tf_whole,tf_wide,tf_widely,tf_widespread,tf_wild,tf_wildebeest,tf_wings,tf_winter,tf_within,tf_without,tf_wolf,tf_wolves,tf_wombats,tf_woolly,tf_word,tf_work,tf_world,tf_world's,tf_worms,tf_xerus,tf_year,tf_years,tf_yellow,tf_young,tf_zebra,tf_zoos
0,4.248495242049359,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0,4,0,0,0,0,2,3,1,0,1,0,0,0,0,0,2,0,2,9,1,1,0,0,1,1,0,0,1,0,3,5,1,0,0,1,0,2,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,6,0,2,0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,1,2,2,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,2,0,0,2,1,0,0,0,2,3,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2,5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,3,1,2,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,3,0,2,0,0,1,0,0,0,0,0,1,0,0,1,1,3,1,0,1,0,0,2,1,1,0,7,0,2,0,1,0,1,0,2,4,0,4,0,1,0,0,0,0,0,0,1,5,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,1,0,0,0,0,0,3,1,0,0,1,1,0,0,0,1,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,1,2,0,0,0,1,0,0,0,3,1,0,0,0,2,0,0,0,2,0,5,2,0,0,1,0,2,2,0,0,0,0,0,0,0,1,5,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,5,0,1,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,2,0,1,0,0,2,0,0,3,0,1,0,1,0,0,0,0,2,0,0,0,1,2,0,0,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,3,0,0,3,1,1,3,0,0,0,0,0,0,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,11,0,2,0,0,0,5,0,0,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,0
1,1.5040773967762742,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,1,0,2,0,1,8,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,1,0,0,0,1,0,1,0,0,1,2,0,1,5,1,0,0,0,0,0,2,0,0,1,0,1,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,3,1,1,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,0,2,4,0,2,1,1,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,2,1,0,1,1,1,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,40,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,5,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,6,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,3,0,0,0,1,0,0,1,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,1,1,0,1,0,2,0,0,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,5,0,1,1,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0
2,8.411832675758411,0,2,1,1,1,0,0,2,1,1,1,0,0,1,1,2,3,2,1,1,0,0,0,3,0,2,1,0,0,0,0,2,1,0,6,67,1,0,0,0,0,0,1,0,0,2,8,5,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,1,0,2,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58,3,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,48,21,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,2,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,2,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,4,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,0,0,3,4,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,3,0,2,0,2,1,0,0,2,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,3,1,2,0,0,0,2,1,0,2,1,3,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,1,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,2,0,0,5,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,2,0,1,0,0,0,0,2,3,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,1,0,1,0,0,0,5,0,1,2,1,1,1,0,0,1,1,0,0,0,5,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,3,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0,8,0,2,0,0
